threshold, compression, accuracy
0.0, 0.0, 0.9913
0.111111111111, 0.725135, 0.9905
0.222222222222, 0.960105, 0.9808
0.333333333333, 0.9948325, 0.7728
0.444444444444, 0.99915, 0.2952
0.555555555556, 0.99988, 0.1423
0.666666666667, 0.9999875, 0.113
0.777777777778, 1.0, 0.1121
0.888888888889, 1.0, 0.1135
1.0, 1.0, 0.1094
