threshold, compression, accuracy
0.0, 0.0, 0.9871
0.111111111111, 0.858765, 0.9865
0.222222222222, 0.97484, 0.9008
0.333333333333, 0.99402, 0.5802
0.444444444444, 0.998555, 0.2794
0.555555555556, 0.9996925, 0.1565
0.666666666667, 0.99995, 0.1382
0.777777777778, 0.9999875, 0.1268
0.888888888889, 1.0, 0.1263
1.0, 1.0, 0.1213
