threshold, compression, accuracy
0.0, 0.0, 0.9879
0.111111111111, 0.1325025, 0.9875
0.222222222222, 0.4131125, 0.979
0.333333333333, 0.952835, 0.8206
0.444444444444, 0.9989525, 0.3215
0.555555555556, 0.9997175, 0.1469
0.666666666667, 0.999915, 0.1251
0.777777777778, 0.9999875, 0.1217
0.888888888889, 0.999995, 0.1227
1.0, 1.0, 0.1214
