threshold, compression, accuracy
0.0, 0.0, 0.9755
0.111111111111, 0.000305, 0.9756
0.222222222222, 0.0017075, 0.9741
0.333333333333, 0.0054275, 0.9742
0.444444444444, 0.0131125, 0.9731
0.555555555556, 0.02707, 0.9726
0.666666666667, 0.04755, 0.9712
0.777777777778, 0.07471, 0.9636
0.888888888889, 0.10841, 0.9575
1.0, 0.148625, 0.9519
